DATE,year,event_type,Country,lat,long,fatalities,Case
1/8/2007,2007,Violence against civilians,Kenya,-1.283,36.817,0,1
1/7/2007,2007,Protests,Kenya,-1.283,36.817,0,1
12/28/2006,2006,Violence against civilians,Kenya,1.7745,35.506,11,1
12/27/2006,2006,Riots,Kenya,-0.5666,34.9167,0,1
12/24/2006,2006,Riots,Kenya,-0.75,34.8333,0,1
12/13/2006,2006,Violence against civilians,Kenya,3.0792,35.6143,19,1
12/5/2006,2006,Protests,Kenya,-1.283,36.817,0,1
12/5/2006,2006,Protests,Kenya,-1.283,36.817,0,1
11/19/2006,2006,Violence against civilians,Kenya,-1.2865,36.8367,0,1
11/6/2006,2006,Violence against civilians,Kenya,-1.2614,36.8608,4,1
11/5/2006,2006,Violence against civilians,Kenya,3.55,38.65,3,1
11/4/2006,2006,Violence against civilians,Kenya,-0.3012,35.5321,1,1
10/23/2006,2006,Protests,Kenya,-1.3117,36.7891,0,1
10/22/2006,2006,Protests,Kenya,-1.2667,37.3167,0,1
10/18/2006,2006,Protests,Kenya,-1.3667,36.65,0,1
10/8/2006,2006,Protests,Kenya,0.65,37.6833,0,1
10/8/2006,2006,Violence against civilians,Kenya,-0.7,35.9333,1,1
10/6/2006,2006,Protests,Kenya,-1.283,36.817,0,1
10/5/2006,2006,Violence against civilians,Kenya,3.5,37.7833,1,1
9/27/2006,2006,Protests,Kenya,-1.2903,36.817,0,1
9/23/2006,2006,Violence against civilians,Kenya,-0.2333,36.2667,0,1
9/22/2006,2006,Violence against civilians,Kenya,-0.2212,36.6555,0,1
9/22/2006,2006,Violence against civilians,Kenya,1.0968,36.698,6,1
9/21/2006,2006,Violence against civilians,Kenya,0.2667,36.5333,1,1
9/21/2006,2006,Violence against civilians,Kenya,0.3833,36.4333,4,1
9/21/2006,2006,Violence against civilians,Kenya,-0.2212,36.6555,0,1
9/20/2006,2006,Violence against civilians,Kenya,-0.2212,36.6555,2,1
9/2/2006,2006,Violence against civilians,Kenya,3,37.5,0,1
9/1/2006,2006,Protests,Kenya,-1.283,36.817,0,1
8/27/2006,2006,Violence against civilians,Kenya,3.9902,37.2659,7,1
8/25/2006,2006,Protests,Kenya,0.5167,35.2833,0,1
8/22/2006,2006,Violence against civilians,Kenya,3.717,34.867,1,1
8/16/2006,2006,Riots,Kenya,-0.8,34.7167,0,1
8/16/2006,2006,Riots,Kenya,0.0991,34.5376,0,1
8/15/2006,2006,Protests,Kenya,-0.4167,36.95,0,1
8/14/2006,2006,Violence against civilians,Kenya,3.717,34.867,3,1
8/12/2006,2006,Protests,Kenya,-0.3589,34.6492,0,1
8/11/2006,2006,Protests,Kenya,-4.05,39.6667,0,1
8/11/2006,2006,Protests,Kenya,-1.283,36.817,0,1
8/8/2006,2006,Violence against civilians,Kenya,-1.2747,36.7796,0,1
8/8/2006,2006,Protests,Kenya,-1.283,36.817,0,1
8/5/2006,2006,Protests,Kenya,-1.0783,35.8601,0,1
8/5/2006,2006,Protests,Kenya,-0.2167,36.2667,0,1
8/2/2006,2006,Violence against civilians,Kenya,1.0968,36.698,3,1
7/31/2006,2006,Riots,Kenya,3.7167,34.8667,2,1
7/29/2006,2006,Violence against civilians,Kenya,3.7167,34.8667,1,1
7/28/2006,2006,Protests,Kenya,-1.45,36.9833,0,1
7/25/2006,2006,Protests,Kenya,-1.283,36.817,0,1
7/24/2006,2006,Violence against civilians,Kenya,-0.3072,36.0723,0,1
7/24/2006,2006,Riots,Kenya,-0.5742,37.4425,1,1
7/15/2006,2006,Protests,Kenya,-0.0652,37.6652,0,1
7/12/2006,2006,Riots,Kenya,-1.283,36.817,0,1
7/10/2006,2006,Protests,Kenya,-0.15,35.2,0,1
7/2/2006,2006,Riots,Kenya,-0.7333,34.85,4,1
7/2/2006,2006,Protests,Kenya,-0.4333,34.2,0,1
6/30/2006,2006,Protests,Kenya,-1.0783,35.8601,0,1
6/26/2006,2006,Violence against civilians,Kenya,-0.1933,36.0067,1,1
6/5/2006,2006,Violence against civilians,Kenya,2.3286,38.0023,9,1
6/4/2006,2006,Violence against civilians,Kenya,2.3515,37.9849,2,1
6/3/2006,2006,Violence against civilians,Kenya,3.9902,37.2659,0,1
5/24/2006,2006,Violence against civilians,Kenya,1.0968,36.698,2,1
5/22/2006,2006,Violence against civilians,Kenya,3.9902,37.2659,2,1
5/22/2006,2006,Violence against civilians,Kenya,2.9333,37.6333,1,1
5/21/2006,2006,Violence against civilians,Kenya,3.9833,37.2667,2,1
5/20/2006,2006,Violence against civilians,Kenya,1.2402,36.6605,2,1
5/12/2006,2006,Violence against civilians,Kenya,-1.283,36.817,1,1
5/10/2006,2006,Violence against civilians,Kenya,4.2667,35.75,0,1
4/23/2006,2006,Protests,Kenya,2.1667,36.5167,0,1
4/17/2006,2006,Violence against civilians,Kenya,0.4599,36.7556,1,1
4/16/2006,2006,Violence against civilians,Kenya,0.858,36.5422,1,1
4/16/2006,2006,Violence against civilians,Kenya,1.0667,38.6667,0,1
4/15/2006,2006,Violence against civilians,Kenya,3.9902,37.2659,2,1
4/15/2006,2006,Violence against civilians,Kenya,0.4514,36.7788,1,1
4/14/2006,2006,Violence against civilians,Kenya,3.55,38.65,0,1
4/13/2006,2006,Violence against civilians,Kenya,3.55,38.65,0,1
4/11/2006,2006,Violence against civilians,Kenya,0.8333,36.3333,5,1
3/28/2006,2006,Violence against civilians,Kenya,3.0458,35.2558,3,1
3/26/2006,2006,Protests,Kenya,-0.5,37.0167,0,1
3/26/2006,2006,Violence against civilians,Kenya,-0.5,37.0167,0,1
3/14/2006,2006,Violence against civilians,Kenya,4.5333,35.9333,2,1
3/7/2006,2006,Protests,Kenya,0.5167,35.2833,0,1
3/7/2006,2006,Protests,Kenya,-1.283,36.817,0,1
3/7/2006,2006,Protests,Kenya,-0.3072,36.0723,0,1
3/7/2006,2006,Protests,Kenya,-0.5666,34.9167,0,1
3/7/2006,2006,Protests,Kenya,-1.5167,37.2667,0,1
3/2/2006,2006,Violence against civilians,Kenya,-1.283,36.817,0,1
2/27/2006,2006,Violence against civilians,Kenya,3.3667,36.45,4,1
2/12/2006,2006,Violence against civilians,Kenya,-0.1933,36.0067,2,1
2/10/2006,2006,Protests,Kenya,-1.283,36.817,0,1
1/14/2006,2006,Violence against civilians,Kenya,2.7588,35.5,1,1
1/12/2006,2006,Violence against civilians,Kenya,-0.7202,36.4285,1,1
1/2/2006,2006,Violence against civilians,Kenya,3.1508,41.1862,0,1
12/25/2005,2005,Violence against civilians,Kenya,1.0167,35,4,1
12/21/2005,2005,Protests,Kenya,-1.283,36.817,0,1
12/19/2005,2005,Violence against civilians,Kenya,1.3889,34.9755,0,1
12/16/2005,2005,Protests,Kenya,-1.4167,34.9167,0,1
11/21/2005,2005,Violence against civilians,Kenya,1.1684,34.9926,1,1
11/18/2005,2005,Violence against civilians,Kenya,0.85,34.7167,0,1
11/13/2005,2005,Violence against civilians,Kenya,0.46,34.112,0,1
11/11/2005,2005,Violence against civilians,Kenya,-4.0839,39.6616,4,1
11/11/2005,2005,Protests,Kenya,-4.0839,39.6616,0,1
10/30/2005,2005,Violence against civilians,Kenya,-0.1,34.75,1,1
10/29/2005,2005,Violence against civilians,Kenya,-0.1,34.75,3,1
10/3/2005,2005,Violence against civilians,Kenya,0.2833,34.75,0,1
8/30/2005,2005,Protests,Kenya,-0.7166,37.15,0,1
8/12/2005,2005,Violence against civilians,Kenya,0.25,35.0833,1,1
8/9/2005,2005,Protests,Kenya,-1.283,36.817,0,1
8/2/2005,2005,Protests,Kenya,-1.5036,40.0333,0,1
7/26/2005,2005,Violence against civilians,Kenya,3.1863,40.8677,1,1
7/24/2005,2005,Violence against civilians,Kenya,1.9516,36.0358,0,1
7/23/2005,2005,Violence against civilians,Kenya,4.5333,35.9333,5,1
7/21/2005,2005,Protests,Kenya,-1.283,36.817,0,1
7/21/2005,2005,Violence against civilians,Kenya,-1.283,36.817,0,1
7/20/2005,2005,Violence against civilians,Kenya,3.1191,35.5973,1,1
7/20/2005,2005,Protests,Kenya,-1.283,36.817,0,1
7/20/2005,2005,Violence against civilians,Kenya,-1.283,36.817,1,1
7/19/2005,2005,Protests,Kenya,-1.283,36.817,0,1
7/19/2005,2005,Violence against civilians,Kenya,-1.283,36.817,0,1
7/16/2005,2005,Violence against civilians,Kenya,2.3475,38.0505,0,1
7/14/2005,2005,Violence against civilians,Kenya,0.3546,37.5822,1,1
7/14/2005,2005,Violence against civilians,Kenya,3.3333,38.5,2,1
7/12/2005,2005,Violence against civilians,Kenya,2.95,38.1833,25,1
7/12/2005,2005,Violence against civilians,Kenya,3.8667,40.6,25,1
7/12/2005,2005,Violence against civilians,Kenya,-2.05,40.1667,9,1
6/21/2005,2005,Violence against civilians,Kenya,3.3333,35.5555,3,1
6/21/2005,2005,Violence against civilians,Kenya,3.5,37.7833,6,1
6/16/2005,2005,Violence against civilians,Kenya,2.3333,37.9833,0,1
6/5/2005,2005,Violence against civilians,Kenya,1.3889,34.9755,0,1
5/31/2005,2005,Violence against civilians,Kenya,3.5833,38.55,0,1
5/31/2005,2005,Violence against civilians,Kenya,3.3167,37.0667,0,1
5/30/2005,2005,Protests,Kenya,-1.05,36.9,0,1
5/30/2005,2005,Violence against civilians,Kenya,-1.05,36.9,1,1
5/30/2005,2005,Violence against civilians,Kenya,3.8167,37.55,4,1
5/30/2005,2005,Violence against civilians,Kenya,3.1191,35.5973,5,1
5/29/2005,2005,Violence against civilians,Kenya,1.2389,35.1119,0,1
5/21/2005,2005,Protests,Kenya,-1.0783,35.8601,0,1
5/11/2005,2005,Violence against civilians,Kenya,-4.05,39.6667,0,1
5/8/2005,2005,Protests,Kenya,-4.05,39.6667,0,1
4/27/2005,2005,Violence against civilians,Kenya,4.3001,34.3455,5,1
4/25/2005,2005,Violence against civilians,Kenya,-0.2934,36.8851,2,1
4/25/2005,2005,Violence against civilians,Kenya,1.9516,36.0358,1,1
4/25/2005,2005,Violence against civilians,Kenya,1.2,35.1333,3,1
4/25/2005,2005,Violence against civilians,Kenya,1.2,35.1167,0,1
4/22/2005,2005,Protests,Kenya,-0.7202,36.4285,0,1
4/21/2005,2005,Violence against civilians,Kenya,-2.033,35.883,2,1
4/18/2005,2005,Violence against civilians,Kenya,2.2,37.9667,3,1
4/14/2005,2005,Violence against civilians,Kenya,4.2111,34.3355,7,1
4/9/2005,2005,Violence against civilians,Kenya,0.5,36.0667,0,1
4/8/2005,2005,Violence against civilians,Kenya,1.7745,35.506,3,1
4/5/2005,2005,Violence against civilians,Kenya,0.6333,36.2667,11,1
3/30/2005,2005,Violence against civilians,Kenya,3.1508,41.1862,1,1
3/18/2005,2005,Violence against civilians,Kenya,2.3605,37.998,13,1
3/16/2005,2005,Violence against civilians,Kenya,-1.283,36.817,0,1
3/16/2005,2005,Protests,Kenya,-1.283,36.817,0,1
3/15/2005,2005,Violence against civilians,Kenya,2.8094,40.9358,22,1
3/5/2005,2005,Violence against civilians,Kenya,1.5675,34.9306,1,1
3/3/2005,2005,Protests,Kenya,-4.05,39.6667,0,1
3/2/2005,2005,Violence against civilians,Kenya,4.2,34.35,0,1
2/24/2005,2005,Violence against civilians,Kenya,-0.5833,36.6167,1,1
2/23/2005,2005,Violence against civilians,Kenya,-0.5833,36.6167,0,1
2/23/2005,2005,Protests,Kenya,-0.5833,36.6167,0,1
2/16/2005,2005,Violence against civilians,Kenya,3.8855,41.0122,0,1
2/15/2005,2005,Violence against civilians,Kenya,3.1863,40.8677,0,1
2/9/2005,2005,Protests,Kenya,-1.283,36.817,0,1
1/30/2005,2005,Violence against civilians,Kenya,-1.0462,36.1605,1,1
1/27/2005,2005,Violence against civilians,Kenya,0.8492,34.9597,0,1
1/24/2005,2005,Violence against civilians,Kenya,1.0167,35,2,1
1/23/2005,2005,Violence against civilians,Kenya,-0.5833,36.6167,0,1
1/23/2005,2005,Violence against civilians,Kenya,-0.5833,36.6167,0,1
1/22/2005,2005,Violence against civilians,Kenya,-0.3834,36.6541,0,1
1/22/2005,2005,Violence against civilians,Kenya,-0.5833,36.6167,1,1
1/22/2005,2005,Violence against civilians,Kenya,-0.6833,37.3333,0,1
1/22/2005,2005,Violence against civilians,Kenya,-0.4831,36.0267,0,1
1/22/2005,2005,Violence against civilians,Kenya,-0.9833,36.6333,0,1
1/22/2005,2005,Violence against civilians,Kenya,-0.5833,36.6167,6,1
1/19/2005,2005,Riots,Kenya,0.8201,34.7068,0,1
1/18/2005,2005,Violence against civilians,Kenya,1.8,35.15,0,1
1/17/2005,2005,Violence against civilians,Kenya,1.8,35.15,0,1
1/15/2005,2005,Violence against civilians,Kenya,3.9544,41.7873,2,1
1/6/2005,2005,Violence against civilians,Kenya,1.7828,36.7124,5,1
1/2/2005,2005,Violence against civilians,Kenya,1,40.25,3,1
1/2/2005,2005,Violence against civilians,Kenya,3.9035,41.2671,7,1
1/2/2005,2005,Strategic developments,Kenya,3.7167,34.8667,0,1
12/28/2004,2004,Protests,Kenya,1.0167,35,0,1
12/25/2004,2004,Protests,Kenya,1.2389,35.1119,0,1
12/25/2004,2004,Riots,Kenya,0.659,35.5834,0,1
12/17/2004,2004,Violence against civilians,Kenya,-2.53,40.524,0,1
12/16/2004,2004,Riots,Kenya,-4.0333,39.6833,0,1
12/16/2004,2004,Protests,Kenya,-1.283,36.817,0,1
12/16/2004,2004,Riots,Kenya,-4,39.7,0,1
12/15/2004,2004,Riots,Kenya,-4.0333,39.6833,0,1
12/12/2004,2004,Strategic developments,Kenya,0.659,35.5834,0,1
12/12/2004,2004,Strategic developments,Kenya,0.3001,34.624,0,1
12/6/2004,2004,Protests,Kenya,-1.283,36.817,0,1
12/5/2004,2004,Protests,Kenya,-1.283,36.817,0,1
12/4/2004,2004,Protests,Kenya,-1.283,36.817,0,1
12/1/2004,2004,Riots,Kenya,-3.3988,37.6834,0,1
11/30/2004,2004,Protests,Kenya,-1.283,36.817,0,1
11/22/2004,2004,Riots,Kenya,-3.3988,37.6834,0,1
11/10/2004,2004,Protests,Kenya,-1.283,36.817,0,1
11/1/2004,2004,Violence against civilians,Kenya,-1.0783,35.8601,0,1
11/1/2004,2004,Violence against civilians,Kenya,-0.8299,35.6679,0,1
10/25/2004,2004,Protests,Kenya,-4.05,39.6667,0,1
10/21/2004,2004,Protests,Kenya,-2.2697,40.12,0,1
10/17/2004,2004,Riots,Kenya,-0.7833,35.35,0,1
10/16/2004,2004,Protests,Kenya,-4.05,39.6667,0,1
10/10/2004,2004,Protests,Kenya,-0.5273,34.4571,0,1
10/6/2004,2004,Protests,Kenya,-1.6126,40.083,0,1
10/4/2004,2004,Violence against civilians,Kenya,-0.6,36,1,1
10/2/2004,2004,Protests,Kenya,-1.5167,37.2667,0,1
9/30/2004,2004,Violence against civilians,Kenya,-0.6833,35.95,1,1
9/30/2004,2004,Violence against civilians,Kenya,-0.5083,35.9752,0,1
9/29/2004,2004,Violence against civilians,Kenya,-0.1933,36.0067,0,1
9/29/2004,2004,Violence against civilians,Kenya,-0.1933,36.0067,0,1
9/28/2004,2004,Violence against civilians,Kenya,-0.1933,36.0067,0,1
9/24/2004,2004,Violence against civilians,Kenya,-1.283,36.817,0,1
9/3/2004,2004,Violence against civilians,Kenya,0.4211,36.7855,0,1
8/24/2004,2004,Protests,Kenya,-1.2903,36.817,0,1
8/24/2004,2004,Violence against civilians,Kenya,-1.2903,36.817,0,1
8/21/2004,2004,Violence against civilians,Kenya,0.0873,37.0311,1,1
8/13/2004,2004,Violence against civilians,Kenya,1.0833,35.6167,9,1
8/4/2004,2004,Violence against civilians,Kenya,1.2333,36.5167,2,1
7/21/2004,2004,Protests,Kenya,-3.633,39.85,0,1
7/11/2004,2004,Violence against civilians,Kenya,3.8667,40.6,10,1
7/10/2004,2004,Violence against civilians,Kenya,3.8667,40.6,56,1
7/9/2004,2004,Violence against civilians,Kenya,3.531,35.8514,4,1
7/7/2004,2004,Violence against civilians,Kenya,-0.1,34.75,1,1
7/3/2004,2004,Violence against civilians,Kenya,-0.1,34.75,1,1
7/3/2004,2004,Protests,Kenya,-1.2903,36.817,0,1
7/3/2004,2004,Violence against civilians,Kenya,-1.2903,36.817,0,1
6/26/2004,2004,Protests,Kenya,0.2234,34.5864,0,1
6/21/2004,2004,Protests,Kenya,0.05,37.65,0,1
6/18/2004,2004,Riots,Kenya,-0.7,34.75,0,1
6/15/2004,2004,Violence against civilians,Kenya,-1.2716,36.8402,0,1
6/15/2004,2004,Violence against civilians,Kenya,-0.5666,36.95,1,1
6/14/2004,2004,Riots,Kenya,0.0802,34.7237,0,1
6/14/2004,2004,Violence against civilians,Kenya,-1.2716,36.8402,1,1
6/11/2004,2004,Protests,Kenya,0.2039,35.105,0,1
6/11/2004,2004,Protests,Kenya,-0.3677,35.2831,0,1
6/8/2004,2004,Violence against civilians,Kenya,-1.283,36.817,1,1
6/5/2004,2004,Protests,Kenya,-0.15,35.2,0,1
6/5/2004,2004,Protests,Kenya,-0.0667,35.0667,0,1
6/2/2004,2004,Protests,Kenya,0.2039,35.105,0,1
6/2/2004,2004,Protests,Kenya,0.1066,35.1838,0,1
5/31/2004,2004,Protests,Kenya,-0.4817,37.1251,0,1
5/27/2004,2004,Protests,Kenya,3.1191,35.5973,0,1
5/20/2004,2004,Protests,Kenya,0.5167,35.2833,0,1
5/17/2004,2004,Protests,Kenya,-0.795,37.7918,0,1
5/17/2004,2004,Protests,Kenya,-4.036,39.628,0,1
5/17/2004,2004,Protests,Kenya,-0.7166,37.15,0,1
5/17/2004,2004,Protests,Kenya,-0.7202,36.4285,0,1
5/17/2004,2004,Violence against civilians,Kenya,3.9138,41.7864,3,1
5/12/2004,2004,Protests,Kenya,-1.283,36.817,0,1
5/4/2004,2004,Protests,Kenya,-1.283,36.817,0,1
4/25/2004,2004,Violence against civilians,Kenya,3.9472,41.2641,5,1
4/24/2004,2004,Violence against civilians,Kenya,3.9472,41.2641,1,1
4/13/2004,2004,Violence against civilians,Kenya,3,35.5,6,1
4/2/2004,2004,Protests,Kenya,-3.4995,38.3762,0,1
4/2/2004,2004,Protests,Kenya,-1.283,36.817,0,1
4/1/2004,2004,Protests,Kenya,-0.4817,37.1251,0,1
3/27/2004,2004,Violence against civilians,Kenya,-1.283,36.817,1,1
3/24/2004,2004,Protests,Kenya,0.3351,34.4864,0,1
3/24/2004,2004,Protests,Kenya,-1.5667,37.3167,0,1
3/24/2004,2004,Protests,Kenya,-0.16,35.0731,0,1
3/24/2004,2004,Protests,Kenya,-0.0667,35.0667,0,1
3/22/2004,2004,Protests,Kenya,-4.05,39.6667,0,1
3/22/2004,2004,Protests,Kenya,-1.283,36.817,0,1
3/20/2004,2004,Riots,Kenya,-0.7167,37.25,0,1
3/19/2004,2004,Protests,Kenya,-4.05,39.6667,0,1
3/18/2004,2004,Protests,Kenya,-4.05,39.6667,0,1
3/17/2004,2004,Protests,Kenya,-4.05,39.6667,0,1
3/17/2004,2004,Protests,Kenya,0.0333,36.3667,0,1
3/15/2004,2004,Protests,Kenya,-1.283,36.817,0,1
3/6/2004,2004,Protests,Kenya,-1.283,36.817,0,1
3/5/2004,2004,Protests,Kenya,-1.3667,38.0167,0,1
2/25/2004,2004,Riots,Kenya,-1.3117,36.7891,6,1
2/11/2004,2004,Violence against civilians,Kenya,3.1833,34.4667,0,1
2/6/2004,2004,Violence against civilians,Kenya,3.5665,35.5322,8,1
1/27/2004,2004,Protests,Kenya,-0.3,35.8167,0,1
1/25/2004,2004,Violence against civilians,Kenya,3.717,34.867,2,1
1/4/2004,2004,Violence against civilians,Kenya,2.8988,35.1888,2,1
1/4/2004,2004,Violence against civilians,Kenya,3.0021,35.5322,3,1
12/30/2003,2003,Strategic developments,Kenya,-0.4897,36.312,0,1
12/29/2003,2003,Riots,Kenya,0.5635,34.5606,0,1
12/20/2003,2003,Protests,Kenya,-1.283,36.817,0,1
12/19/2003,2003,Protests,Kenya,-0.7202,36.4285,0,1
12/18/2003,2003,Protests,Kenya,-1.283,36.817,0,1
12/17/2003,2003,Violence against civilians,Kenya,-0.5333,34.4,0,1
12/10/2003,2003,Protests,Kenya,-1.283,36.817,0,1
12/10/2003,2003,Violence against civilians,Kenya,-1.283,36.817,0,1
12/8/2003,2003,Violence against civilians,Kenya,0.2833,34.75,0,1
12/8/2003,2003,Protests,Kenya,1.75,40.06,0,1
12/2/2003,2003,Protests,Kenya,-4.05,39.6667,0,1
11/25/2003,2003,Protests,Kenya,0.2386,34.2694,0,1
11/25/2003,2003,Protests,Kenya,0.06,34.2861,0,1
11/25/2003,2003,Protests,Kenya,-1.283,36.817,0,1
11/20/2003,2003,Protests,Kenya,-1.45,36.9833,0,1
11/20/2003,2003,Violence against civilians,Kenya,-1.283,36.817,0,1
11/20/2003,2003,Riots,Kenya,-0.6833,34.7667,0,1
11/18/2003,2003,Protests,Kenya,-0.0221,35.9618,0,1
11/16/2003,2003,Protests,Kenya,0.2833,34.75,0,1
11/16/2003,2003,Protests,Kenya,-0.1,34.75,0,1
11/16/2003,2003,Protests,Kenya,-0.7166,37.15,0,1
11/16/2003,2003,Riots,Kenya,-1.1667,36.8333,2,1
11/16/2003,2003,Protests,Kenya,0.46,34.112,0,1
11/14/2003,2003,Protests,Kenya,1,38,0,1
11/12/2003,2003,Strategic developments,Kenya,-0.2709,36.3792,0,1
11/10/2003,2003,Protests,Kenya,-1.2717,36.8497,0,1
11/9/2003,2003,Violence against civilians,Kenya,-1.283,36.817,0,1
11/8/2003,2003,Protests,Kenya,-1.2326,36.8153,0,1
11/6/2003,2003,Protests,Kenya,1.0167,35,0,1
11/3/2003,2003,Protests,Kenya,-1.283,36.817,0,1
11/3/2003,2003,Protests,Kenya,1.0167,35,0,1
11/3/2003,2003,Riots,Kenya,-1.25,36.7167,6,1
11/1/2003,2003,Violence against civilians,Kenya,3.5094,39.0528,3,1
10/29/2003,2003,Violence against civilians,Kenya,-1.0667,34.4667,0,1
10/29/2003,2003,Violence against civilians,Kenya,-1.1833,34.6167,0,1
10/27/2003,2003,Protests,Kenya,0.46,34.112,0,1
10/18/2003,2003,Violence against civilians,Kenya,-1.283,36.817,3,1
10/14/2003,2003,Protests,Kenya,-0.6833,34.7667,0,1
10/13/2003,2003,Protests,Kenya,-1.283,36.817,0,1
10/11/2003,2003,Protests,Kenya,-0.6166,35.2667,0,1
10/7/2003,2003,Protests,Kenya,-1.283,36.817,0,1
10/5/2003,2003,Protests,Kenya,-1.1,36.65,0,1
10/2/2003,2003,Protests,Kenya,-1.283,36.817,0,1
9/12/2003,2003,Violence against civilians,Kenya,-1.283,36.817,1,1
8/21/2003,2003,Violence against civilians,Kenya,4.2,34.35,0,1
8/21/2003,2003,Violence against civilians,Kenya,4.2667,35.75,2,1
8/2/2003,2003,Violence against civilians,Kenya,0.2707,36.5454,1,1
8/1/2003,2003,Protests,Kenya,-1.2903,36.817,0,1
8/1/2003,2003,Explosions/Remote violence,Kenya,-2.5166,40.3667,0,1
7/31/2003,2003,Protests,Kenya,0.0167,37.0667,0,1
7/27/2003,2003,Riots,Kenya,0.052,35.731,0,1
7/24/2003,2003,Protests,Kenya,0.5167,35.2833,0,1
7/21/2003,2003,Protests,Kenya,0.5167,35.2833,0,1
7/14/2003,2003,Violence against civilians,Kenya,-1.283,36.817,1,1
7/13/2003,2003,Violence against civilians,Kenya,4.5333,35.9333,5,1
7/12/2003,2003,Protests,Kenya,0.2833,34.75,0,1
7/12/2003,2003,Violence against civilians,Kenya,1.9516,36.0358,3,1
7/12/2003,2003,Protests,Kenya,0.4919,35.743,0,1
7/10/2003,2003,Protests,Kenya,-1.1667,36.8333,0,1
7/10/2003,2003,Explosions/Remote violence,Kenya,2.333,37.983,2,1
7/8/2003,2003,Protests,Kenya,-0.6833,34.7667,0,1
7/8/2003,2003,Violence against civilians,Kenya,-0.6833,34.7667,2,1
7/8/2003,2003,Riots,Kenya,-0.6833,34.7667,0,1
7/1/2003,2003,Riots,Kenya,-0.6833,34.7667,7,1
6/30/2003,2003,Violence against civilians,Kenya,-0.4167,36.95,0,1
6/30/2003,2003,Protests,Kenya,-1.283,36.817,0,1
6/26/2003,2003,Explosions/Remote violence,Kenya,3.9357,41.8542,1,1
6/2/2003,2003,Violence against civilians,Kenya,1.9516,36.0358,0,1
6/2/2003,2003,Violence against civilians,Kenya,4.5333,35.9333,5,1
5/17/2003,2003,Violence against civilians,Kenya,0.4919,35.743,3,1
5/17/2003,2003,Violence against civilians,Kenya,1.4845,35.4717,3,1
5/2/2003,2003,Violence against civilians,Kenya,-0.7666,34.6833,1,1
4/22/2003,2003,Protests,Kenya,-1.283,36.817,0,1
4/12/2003,2003,Protests,Kenya,-0.5753,37.3269,0,1
4/3/2003,2003,Violence against civilians,Kenya,4.5333,35.9333,2,1
4/3/2003,2003,Violence against civilians,Kenya,2.5167,34.9833,0,1
4/3/2003,2003,Violence against civilians,Kenya,4.5333,35.9333,2,1
4/3/2003,2003,Violence against civilians,Kenya,4.5333,35.9333,2,1
3/19/2003,2003,Violence against civilians,Kenya,0.3546,37.5822,0,1
3/17/2003,2003,Violence against civilians,Kenya,-1.283,36.817,1,1
3/11/2003,2003,Violence against civilians,Kenya,-1.3062,36.8614,1,1
3/2/2003,2003,Protests,Kenya,-1.283,36.817,3,1
2/16/2003,2003,Riots,Kenya,0.052,35.731,0,1
2/15/2003,2003,Violence against civilians,Kenya,-0.35,35.7,1,1
2/15/2003,2003,Violence against civilians,Kenya,0.5167,35.2833,0,1
2/3/2003,2003,Violence against civilians,Kenya,-1.25,36.9,0,1
1/16/2003,2003,Violence against civilians,Kenya,3.1191,35.5973,7,1
1/15/2003,2003,Violence against civilians,Kenya,-1.2614,36.8608,1,1
1/10/2003,2003,Violence against civilians,Kenya,-1.2717,36.8497,2,1
1/7/2003,2003,Violence against civilians,Kenya,-1.333,36.901,1,1
1/5/2003,2003,Violence against civilians,Kenya,-0.8667,37.15,1,1
1/4/2003,2003,Violence against civilians,Kenya,-1.283,36.817,1,1
1/4/2003,2003,Violence against civilians,Kenya,-1.283,36.817,0,1
1/4/2003,2003,Violence against civilians,Kenya,-0.7166,37.15,1,1
1/4/2003,2003,Violence against civilians,Kenya,-0.7166,37.15,2,1
1/4/2003,2003,Riots,Kenya,-1.283,36.817,0,1
12/31/2002,2002,Riots,Kenya,-1.283,36.817,0,1
12/25/2002,2002,Violence against civilians,Kenya,0.15,37.7833,1,1
12/25/2002,2002,Violence against civilians,Kenya,0.15,37.7833,1,1
12/21/2002,2002,Violence against civilians,Kenya,2.0267,35.1568,0,1
12/21/2002,2002,Violence against civilians,Kenya,-0.5167,36.9167,7,1
12/20/2002,2002,Violence against civilians,Kenya,1.2167,35.6333,1,1
12/18/2002,2002,Explosions/Remote violence,Kenya,-4.05,39.6667,0,1
12/17/2002,2002,Violence against civilians,Kenya,0.1833,35.6167,1,1
12/15/2002,2002,Riots,Kenya,3.5094,39.0528,0,1
12/11/2002,2002,Violence against civilians,Kenya,-0.85,34.6,1,1
12/6/2002,2002,Violence against civilians,Kenya,-1.0667,34.4667,6,1
12/5/2002,2002,Riots,Kenya,0.2039,35.105,0,1
12/1/2002,2002,Violence against civilians,Kenya,-0.8,34.7167,0,1
11/28/2002,2002,Explosions/Remote violence,Kenya,-3.8153,39.8131,13,1
11/28/2002,2002,Explosions/Remote violence,Kenya,-4.05,39.6667,0,1
11/26/2002,2002,Explosions/Remote violence,Kenya,-4.05,39.6667,15,1
11/25/2002,2002,Violence against civilians,Kenya,-0.6833,34.7667,0,1
11/22/2002,2002,Violence against civilians,Kenya,0.0802,34.7237,1,1
11/22/2002,2002,Violence against civilians,Kenya,-4.0166,39.6333,1,1
11/22/2002,2002,Violence against civilians,Kenya,-1.283,36.817,0,1
